編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
1,中西區 Central & Western,"BRANKSOME GRANDE
",28/02/2020
2,中西區 Central & Western,"CONDUIT 18
",28/02/2020
3,中西區 Central & Western,"加惠民道29號加惠臺1座
BLOCK 1, CAYMAN RISE, NO.29 KA WAI MAN ROAD",28/02/2020
4,中西區 Central & Western,"永成樓
WING SHING BUILDING",28/02/2020
5,中西區 Central & Western,"永華大廈
WING WAH MANSION",28/02/2020
6,中西區 Central & Western,"永樂街105號
NO.105 WING LOK STREET",28/02/2020
7,中西區 Central & Western,"先施西環大廈
SINCERE WESTERN HSE",28/02/2020
8,中西區 Central & Western,"卑路乍街48號
NO.48 BELCHER'S STREET",28/02/2020
9,中西區 Central & Western,"和益大廈
WO YICK MANSION",28/02/2020
10,中西區 Central & Western,"明興大廈
MING HING BUILDING",28/02/2020
11,中西區 Central & Western,"東利大樓
TUNG LEE MANSION",28/02/2020
12,中西區 Central & Western,"皇后大道西419號
NO.419 QUEEN'S ROAD WEST",28/02/2020
13,中西區 Central & Western,"皇后大道西489-499號美新樓
MEI SUN LAU, NO.489-499 QUEEN'S ROAD WEST",28/02/2020
14,中西區 Central & Western,"爹核士街18號
NO.18 DAVIS STREET",28/02/2020
15,中西區 Central & Western,"祥暉大廈
CHEUNG FAI BUILDING",28/02/2020
16,中西區 Central & Western,"第二街108號
NO.108 SECOND STREET",28/02/2020
17,中西區 Central & Western,"第二街143號海昇大廈2座
BLOCK 2, HOI SING BUILDING, NO.143 SECOND STREET",28/02/2020
18,中西區 Central & Western,"荷李活道108號聚賢居2座
BLOCK 2, CENTRESTAGE, NO.108 HOLLYWOOD ROAD",28/02/2020
19,中西區 Central & Western,"結志街28-32號
NO.28-32 GAGE STREET",28/02/2020
20,中西區 Central & Western,"德輔道西343號均益大廈第二期A座
BLOCK A, PHASE II, KWAN YICK BUILDING, NO.343 DES VOEUX ROAD WEST",28/02/2020
21,中西區 Central & Western,"德輔道西406C號
NO.406C DES VOEUX ROAD WEST",28/02/2020
22,中西區 Central & Western,"德輔道西408D號
NO.408D DES VOEUX ROAD WEST",28/02/2020
23,中西區 Central & Western,"樂信大廈
ROCKSON MANSION",28/02/2020
24,中西區 Central & Western,"聯友新樓
LUEN YAU APARTMENTS",28/02/2020
25,中西區 Central & Western,"上環永樂街105-107號
105-107 WING LOK STREET, SHEUNG WAN",29/02/2020
26,中西區 Central & Western,"干諾道西155號高樂花園
CONNAUGHT GARDEN, NO.155 CONNAUGHT ROAD WEST",29/02/2020
27,中西區 Central & Western,"中環亞畢諾道2號
2 ARBUTHNOT ROAD, CENTRAL",29/02/2020
28,中西區 Central & Western,"天和樓
TEEN WO BUILDING",29/02/2020
29,中西區 Central & Western,"太生大廈
TAI SANG BUILDING",29/02/2020
30,中西區 Central & Western,"北街4-8號五福大廈A座
BLOCK A, NEW FORTUNE HOUSE, NO.4-8 NORTH STREET",29/02/2020
31,中西區 Central & Western,"永華大廈
WING WAH MANSION",29/02/2020
32,中西區 Central & Western,"安景閣
FAIRVIEW COURT",29/02/2020
33,中西區 Central & Western,"百好大廈
PAK HOO MANSION",29/02/2020
34,中西區 Central & Western,"怡豐閣
YEE FUNG COURT",29/02/2020
35,中西區 Central & Western,"星鑽
THE NOVA",29/02/2020
36,中西區 Central & Western,"皇后大道西239號
NO. 239 QUEEN'S ROAD WEST",29/02/2020
37,中西區 Central & Western,"皇后大道西338-342號
338-342 QUEEN'S ROAD WEST",29/02/2020
38,中西區 Central & Western,"美新大廈
MAY SUN BUILDING",29/02/2020
39,中西區 Central & Western,"海光大廈
BLOCK YOOFHILL, HAI KWANG MANSION",29/02/2020
40,中西區 Central & Western,"般咸道17號
NO.17 BONHAM ROAD",29/02/2020
41,中西區 Central & Western,"堅尼地城卑路乍街13號珍珠閣B座
BLK B, PEARL COURT, NO.13 BELCHER'S STREET, KENNEDY TOWN",29/02/2020
42,中西區 Central & Western,"第二街121號
NO.121 SECOND STREET",29/02/2020
43,中西區 Central & Western,"荷李活道174號
NO.174 HOLLYWOOD ROAD",29/02/2020
44,中西區 Central & Western,"順泰大廈
SHUN TAI BUILDING",29/02/2020
45,中西區 Central & Western,"新安大廈
SUN ON MANSION",29/02/2020
46,中西區 Central & Western,"新城大樓
SUN SHING BUILDING",29/02/2020
47,中西區 Central & Western,"新豐樓
SUN FUNG MANSION",29/02/2020
48,中西區 Central & Western,"德輔道西273號均益大廈第三期A座
BLOCK A, PHASE III, KWAN YICK BUILDING, NO.273 DES VOEUX ROAD WEST",29/02/2020
49,中西區 Central & Western,"德輔道西406C號
NO.406C DES VOEUX ROAD WEST",29/02/2020
50,中西區 Central & Western,"德輔道西408D號
NO.408D DES VOEUX ROAD WEST",29/02/2020
51,中西區 Central & Western,"德輔道西430號均益大廈第一期
PHASE I, KWAN YICK BUILDING, NO.430 DES VOEUX ROAD WEST",29/02/2020
52,中西區 Central & Western,"德輔道西442號美新樓A座
BLOCK A, MEI SUN LAU, NO.442 DES VOEUX ROAD WEST",29/02/2020
53,中西區 Central & Western,"德輔道西46-50號
NO.46-50 DES VOEUX RPAD WEST",29/02/2020
54,中西區 Central & Western,"樂怡軒
LOUIS HEIGHTS",29/02/2020
55,中西區 Central & Western,"餘慶大廈
YU HING MANSION",29/02/2020
56,中西區 Central & Western,"豐盛大廈
FUNG SING MANSION",29/02/2020
57,中西區 Central & Western,"豐逸大廈
FUNG YAT BUILDING",29/02/2020
58,中西區 Central & Western,"九如坊12號
NO.12 KAU U FONG",01/03/2020
59,中西區 Central & Western,"山道閣
HILL ROAD COURT",01/03/2020
60,中西區 Central & Western,"永興樓
WING HING HOUSE",01/03/2020
61,中西區 Central & Western,"伊利近街49號
NO.49 ELGIN STREET",01/03/2020
62,中西區 Central & Western,"安樂大樓前座
BLOCK FRONT, ON LOK MANSION",01/03/2020
63,中西區 Central & Western,"卑路乍街13號珍珠閣B座
BLOCK B, PEARL COURT, NO.13 BELCHER'S STREET",01/03/2020
64,中西區 Central & Western,"南生大廈
NAN SANG BUILDING",01/03/2020
65,中西區 Central & Western,"恒陞大樓
HANG SING MANSION",01/03/2020
66,中西區 Central & Western,"皇后大道西311-325號
311-324 QUEEN'S ROAD WEST",01/03/2020
67,中西區 Central & Western,"皇后大道西338號
NO.338 QUEEN'S ROAD WEST",01/03/2020
68,中西區 Central & Western,"美輪樓
MERLIN BUILDING",01/03/2020
69,中西區 Central & Western,"泰發大廈
TAI FAT BUILDING",01/03/2020
70,中西區 Central & Western,"真光大廈
TRUE LIGHT BUILDING",01/03/2020
71,中西區 Central & Western,"高街21號
NO.21 HIGH STREET",01/03/2020
72,中西區 Central & Western,"第一街116號
NO.116 FIRST STREET",01/03/2020
73,中西區 Central & Western,"華里3號
NO.3 WA LANE",01/03/2020
74,中西區 Central & Western,"新安大樓
SUN ON BUILDING",01/03/2020
75,中西區 Central & Western,"新街市街30號
NO.30 NEW MARKET STREET",01/03/2020
76,中西區 Central & Western,"僑發大廈
KIU FAT BUIDING",01/03/2020
77,中西區 Central & Western,"嘉輝花園A座
BLOCK A, SMITHFIELD TERRACE",01/03/2020
78,中西區 Central & Western,"榮基大廈
WING GA BUILDING",01/03/2020
79,中西區 Central & Western,"德輔道西394-400號華明中心C座
BLOCK C, WAH MING CENTRE, NO.394-400 DES VOEUX ROAD WEST",01/03/2020
80,中西區 Central & Western,"德輔道西406D號
NO.406D DES VOEUX ROAD WEST",01/03/2020
81,中西區 Central & Western,"醫院道8號
8 HOSPITAL ROAD",01/03/2020
82,中西區 Central & Western,"寶翠園2座
BLOCK 2, THE BELCHER'S",01/03/2020
83,中西區 Central & Western,"LEXINGTON HILL
",02/03/2020
84,中西區 Central & Western,"士美菲路71號嘉輝花園D座
BLOCK D, SMITHFIELD TERRACE, NO.71 SMITHFIELD",02/03/2020
85,中西區 Central & Western,"山道89號
NO.89 HILL ROAD",02/03/2020
86,中西區 Central & Western,"永華大廈
WING WAH MANSION",02/03/2020
87,中西區 Central & Western,"西祥街2號寶翠閣A座
BLOCK A, BELCHER COURT, NO.2 SAI CHEUNG STREET",02/03/2020
88,中西區 Central & Western,"良基大廈
LIANG GA BUILDING",02/03/2020
89,中西區 Central & Western,"卑路乍街68號
NO.68 BELCHER'S STREET",02/03/2020
90,中西區 Central & Western,"居仁閣
KUI YAN COURT",02/03/2020
91,中西區 Central & Western,"明德山
KING'S HILL",02/03/2020
92,中西區 Central & Western,"保基大廈
PO GA BUILDING",02/03/2020
93,中西區 Central & Western,"皇后大道中244號
NO.244 QUEEN'S ROAD CENTRAL",02/03/2020
94,中西區 Central & Western,"盈基花園寶龍閣(第一座)1座
BLOCK 1, PO LUNG COURT (TOWER 1), YING GA GARDEN",02/03/2020
95,中西區 Central & Western,"香港大學職工宿舍B座
BLOCK B, JUNIOR STAFF QUARTERS, THE UNIVERSITY OF HONG KONG",02/03/2020
96,中西區 Central & Western,"高雅閣
KO NGA COURT",02/03/2020
97,中西區 Central & Western,"荷李活大樓
HOLLYWOOD BUILDING",02/03/2020
98,中西區 Central & Western,"荷李活道165號
NO.165 HOLLYWOOD ROAD",02/03/2020
99,中西區 Central & Western,"雪廠街32-38號
32-38 ICE HOUSE STREET",02/03/2020
100,中西區 Central & Western,"華寶大廈
WAH PO BUILDING",02/03/2020
101,中西區 Central & Western,"奧卑利街17A號
17A OLD BAILEY STREET",02/03/2020
102,中西區 Central & Western,"業昌大廈
YIP CHEUNG BUILDING",02/03/2020
103,中西區 Central & Western,"德輔道西114號
NO.114 DES VOEUX ROAD WEST",02/03/2020
104,中西區 Central & Western,"德輔道西273號均益大廈第三期
PHASE III, KWAN YICK BUILDING, NO.273 DES VOEUX ROAD WEST",02/03/2020
105,中西區 Central & Western,"德輔道西406C號
NO.406C DES VOEUX ROAD WEST",02/03/2020
106,中西區 Central & Western,"德輔道西408D號
NO.408D DES VOEUX ROAD WEST",02/03/2020
107,中西區 Central & Western,"懋華大廈
MAU WAH MANSION",02/03/2020
108,中西區 Central & Western,"聯基新樓
LUEN GAY APARTMENTS",02/03/2020
109,中西區 Central & Western,"舊山頂道23號帝景園1座
BLOCK 1, DYNASTY COURT, NO.23 OLD PEAK ROAD",02/03/2020
110,中西區 Central & Western,"舊山頂道23號帝景園3座
BLOCK 3, DYNASTY COURT, NO.23 OLD PEAK ROAD",02/03/2020
111,中西區 Central & Western,"豐景閣
FUNG KING COURT",02/03/2020
112,中西區 Central & Western,"醫院道8號
8 HOSPITAL ROAD",02/03/2020
113,中西區 Central & Western,"譽皇居
AIGBURTH",02/03/2020
114,中西區 Central & Western,"士美菲路73號嘉輝花園C座
BLOCK C, SMITHFIELD TERRACE, NO.73 SMITHFIELD",03/03/2020
115,中西區 Central & Western,"中環亞畢諾道2號
2 ARBUTHNOT ROAD, CENTRAL",03/03/2020
116,中西區 Central & Western,"水坑口街26號
NO.26 POSSESSION STREET",03/03/2020
117,中西區 Central & Western,"石塘咀和合街1-3號金陵閣
KAM LING COURT, NO.1-3 WOO HOP STREET, SHEK TONG TSUI",03/03/2020
118,中西區 Central & Western,"地利根德里14號地利根德閣3座
BLOCK 3, TREGUNTER, NO.14 TREGUNTER PATH",03/03/2020
119,中西區 Central & Western,"西源里22號
NO.22 SAI YUEN LANE",03/03/2020
120,中西區 Central & Western,"卑路乍街11號海都樓A座
BLOCK A, HOI TAO BUILDING, NO.11 BELCHER'S STREET",03/03/2020
121,中西區 Central & Western,"卑路乍街7號海都樓C座
BLOCK C, HOI TAO BUILDING, NO.7 BELCHER'S STREET",03/03/2020
122,中西區 Central & Western,"卑路乍街9號海都樓B座
BLOCK B, HOI TAO BUILDING, NO.9 BELCHER'S STREET",03/03/2020
123,中西區 Central & Western,"東利大樓A座
BLOCK A, TUNG LEE MANSION",03/03/2020
124,中西區 Central & Western,"東邊街1-3號
NO.1-3 EASTERN STREET",03/03/2020
125,中西區 Central & Western,"恆裕大廈
HANG YUE BUILDING",03/03/2020
126,中西區 Central & Western,"海光大廈
HAI KWANG MANSION",03/03/2020
127,中西區 Central & Western,"偉安樓
WAI ON HOUSE",03/03/2020
128,中西區 Central & Western,"得利大廈
TAK LEE BUILDING",03/03/2020
129,中西區 Central & Western,"第三街163號廣豐臺2座
BLOCK 2, KWONG FUNG TERRACE, NO.163 THIRD STREET",03/03/2020
130,中西區 Central & Western,"普慶大廈
PO HING MANSION",03/03/2020
131,中西區 Central & Western,"萬和閣
HARMONY COURT",03/03/2020
132,中西區 Central & Western,"裕豐花園
RICHSUN GARDEN",03/03/2020
133,中西區 Central & Western,"翠華閣
JADE COURT",03/03/2020
134,中西區 Central & Western,"豪景臺
RICH VIEW TERRACE",03/03/2020
135,中西區 Central & Western,"德輔道西363號
NO.363 DES VOEUX ROAD WEST",03/03/2020
136,中西區 Central & Western,"聯康新樓
LUEN HONG APARTMENTS",03/03/2020
137,中西區 Central & Western,"巴丙頓山
BABINGTON HILL",04/03/2020
138,中西區 Central & Western,"些利閣
SHELLEY COURT",04/03/2020
139,中西區 Central & Western,"和合街1-3號金陵閣
KAM LING COURT, NO.1-3 WOO HOP STREET",04/03/2020
140,中西區 Central & Western,"昌裕大廈
CHEONG YUE MANSION",04/03/2020
141,中西區 Central & Western,"金融街8號
8 FINANCE STREET",04/03/2020
142,中西區 Central & Western,"冠南樓
KOON NAM HSE",04/03/2020
143,中西區 Central & Western,"冠華大廈
KOON WAH BUILDING",04/03/2020
144,中西區 Central & Western,"建益大樓
KIN YICK MANSION",04/03/2020
145,中西區 Central & Western,"恆裕大廈
HANG YUE BUILDING",04/03/2020
146,中西區 Central & Western,"皇后大道西409號怡景花園1座
BLOCK 1, ELEGANT GARDEN, NO.409 QUEEN'S ROAD WEST",04/03/2020
147,中西區 Central & Western,"美蘭閣
MIDLAND COURT",04/03/2020
148,中西區 Central & Western,"香港大學學生宿舍三村C座
",04/03/2020
149,中西區 Central & Western,"堅尼地城新海旁38號泓都2座
BLOCK 2, THE MERTON, NO.38 NEW PRAYA KENNEDY TOWN",04/03/2020
150,中西區 Central & Western,"得富大廈
YICK FUNG BUILDING",04/03/2020
151,中西區 Central & Western,"荷李活道108號聚賢居1座
BLOCK 1, CENTRESTAGE, NO.108 HOLLYWOOD ROAD",04/03/2020
152,中西區 Central & Western,"興華樓
HING WAH HOUSE",04/03/2020
153,中西區 Central & Western,"寶雲山莊
FAIRLANE TOWER",04/03/2020
154,中西區 Central & Western,"士美菲路77號嘉輝花園A座
BLOCK A, SMITHFIELD TERRACE, NO.77 SMITHFIELD",05/03/2020
155,中西區 Central & Western,"干德道22號慧豪閣2座
BLOCK 2, VANTAGE PARK, NO.22 CONDUIT ROAD",05/03/2020
156,中西區 Central & Western,"仁愛苑
YEN OI GARDEN",05/03/2020
157,中西區 Central & Western,"永華大廈
WING WAH MANSION",05/03/2020
158,中西區 Central & Western,"合隆大廈
HA LUNG BUILDING",05/03/2020
159,中西區 Central & Western,"俊賢閣
INTELLIGENT COURT",05/03/2020
160,中西區 Central & Western,"香港大學柏立基學院
SIR ROBERT BLACK COLLEGE, THE UNIVERSITY OF HONG KONG",05/03/2020
161,中西區 Central & Western,"香港大學柏立基學院逸東樓
YAT TUNG HOUSE, SIR ROBERT BLACK COLLEGE, THE UNIVERSITY OF HONG KONG",05/03/2020
162,中西區 Central & Western,"家安大廈
GRACE MANSION",05/03/2020
163,中西區 Central & Western,"高陞大廈
KOOSING BUILDING",05/03/2020
164,中西區 Central & Western,"第二街128號海昇大廈2座
BLOCK 2, HOI SING BUILDING, NO.128 SECOND STREET",05/03/2020
165,中西區 Central & Western,"雪廠街32-38號
32-38 ICE HOUSE STREET",05/03/2020
166,中西區 Central & Western,"華利樓
WAH LEE BUILDING",05/03/2020
167,中西區 Central & Western,"嘉輝花園A座
BLOCK A, SMITHFIELD TERRACE",05/03/2020
168,中西區 Central & Western,"歌賦山里
GOUGH HILL PATH",05/03/2020
169,中西區 Central & Western,"歌賦山道
GOUGH HILL ROAD",05/03/2020
170,中西區 Central & Western,"碧林閣
POKFULAM COURT",05/03/2020
171,中西區 Central & Western,"德輔道西406A號
NO.406A DES VOEUX ROAD WEST",05/03/2020
172,中西區 Central & Western,"摩羅上街28號
NO.28 UPPER LASCAR ROW",05/03/2020
173,中西區 Central & Western,"曉暉大廈
SUNGLOW BUILDING",05/03/2020
174,中西區 Central & Western,"龍豐閣
LUN FUNG COURT",05/03/2020
175,中西區 Central & Western,"寶泰大廈
PO THAI BUILDING",05/03/2020
176,中西區 Central & Western,"觀龍樓1座
BLOCK 1, KWUN LUNG LAU",05/03/2020
177,中西區 Central & Western,"LEXINGTON HILL
",06/03/2020
178,中西區 Central & Western,"九如坊3號
3 KAU U FONG",06/03/2020
179,中西區 Central & Western,"永華大廈
WING WAH MANSION",06/03/2020
180,中西區 Central & Western,"和合街1-3號金陵閣A座
BLOCK A, KAM LING COURT, NO.1-3 WOO HOP STREET",06/03/2020
181,中西區 Central & Western,"皇后大道西367號
NO.367 QUEEN'S ROAD WEST",06/03/2020
182,中西區 Central & Western,"皇后大道西421號華明中心A座
BLOCK A, WAH MING CENTRE, NO.421 QUEEN'S ROAD WEST",06/03/2020
183,中西區 Central & Western,"香港大學柏立基學院
SIR ROBERT BLACK COLLEGE, THE UNIVERSITY OF HONG KONG",06/03/2020
184,中西區 Central & Western,"夏蕙苑
SAVOY COURT",06/03/2020
185,中西區 Central & Western,"雅蘭閣
ORLINS COURT",06/03/2020
186,中西區 Central & Western,"毓明閣1座
BLOCK 1, YUK MING TOWERS",06/03/2020
187,中西區 Central & Western,"德輔道中406號前座
BLOCK FRONT, NO.406 DES VOEUX ROAD CENTRAL",06/03/2020
188,中西區 Central & Western,"德輔道西228號
NO.228 DES VOEUX ROAD WEST",06/03/2020
189,中西區 Central & Western,"德輔道西343號均益大廈第二期B座
BLOCK B, PHASE II, KWAN YICK BUILDING, NO.343 DES VOEUX ROAD WEST",06/03/2020
190,中西區 Central & Western,"IMPERIAL KENNEDY
",07/03/2020
191,中西區 Central & Western,"大新閣
SUN COURT",07/03/2020
192,中西區 Central & Western,"干諾道西155號高樂花園3座
BLOCK 3, CONNAUGHT GARDEN, NO.155 CONNAUGHT ROAD WEST",07/03/2020
193,中西區 Central & Western,"干諾道西16號
16 CONNAUGHT ROAD WEST",07/03/2020
194,中西區 Central & Western,"兆宜大廈
SIU YEE BUILDING",07/03/2020
195,中西區 Central & Western,"如意樓
YU YEE BUILDING",07/03/2020
196,中西區 Central & Western,"卑路乍街13號珍珠閣A座
BLOCK A, PEARL COURT, NO.13 BELCHER'S STREET",07/03/2020
197,中西區 Central & Western,"東利大樓B座
BLOCK B, TUNG LEE MANSION",07/03/2020
198,中西區 Central & Western,"金庭居
GOLDEN PAVILION",07/03/2020
199,中西區 Central & Western,"青蓮閣
CHING LIN COURT",07/03/2020
200,中西區 Central & Western,"保德街1-7號
NO.1-7 PO TUCK STREET",07/03/2020
201,中西區 Central & Western,"皇后街1號帝后華庭3座
BLOCK 3, QUEEN'S TERRACE, NO.1 QUEEN STREET",07/03/2020
202,中西區 Central & Western,"海都樓C座
",07/03/2020
203,中西區 Central & Western,"高陞大廈
KO SHING BUILDING",07/03/2020
204,中西區 Central & Western,"堅尼地城海旁20號益豐花園B座
BLOCK B, YICK FUNG GARDEN, NO.20 PRAYA KENNEDY TOWN",07/03/2020
205,中西區 Central & Western,"梅苑1座
MAY TOWER I",07/03/2020
206,中西區 Central & Western,"荷李活道52號
NO.52 HOLLYWOOD ROAD",07/03/2020
207,中西區 Central & Western,"惠苑
WAI YUEN MANSION",07/03/2020
208,中西區 Central & Western,"華冠大廈
WAH KOON BUILDING",07/03/2020
209,中西區 Central & Western,"滙豪閣
WINSOME PARK",07/03/2020
210,中西區 Central & Western,"嘉利大廈
GARLEY BUILDING",07/03/2020
211,中西區 Central & Western,"榮華里10號榮華大廈B座
BLOCK B, WINNER BUILDING, NO.10 WING WAH LANE",07/03/2020
212,中西區 Central & Western,"德輔道西160號
160 DES VOEUX ROAD WEST",07/03/2020
213,中西區 Central & Western,"德輔道西343號均益大廈第二期
PHASE II, KWAN YICK BUILDING, NO.343 DES VOEUX ROAD WEST",07/03/2020
214,中西區 Central & Western,"樂欣大廈
RYAN MANSION",07/03/2020
215,中西區 Central & Western,"澤安閣
CHESTER COURT",07/03/2020
216,中西區 Central & Western,"賴恩樓
LAI YAN LAU",07/03/2020
217,中西區 Central & Western,"錦明閣
KING MING MANSION",07/03/2020
218,中西區 Central & Western,"龍華街20號觀龍樓E座
BLOCK E, KWUN LUNG LAU, NO.20 LUNG WAH STREET",07/03/2020
219,中西區 Central & Western,"薄扶林道101號學士臺2座
BLOCK 2, ACADEMIC TERRACE, NO.101 POK FU LAM ROAD",07/03/2020
220,中西區 Central & Western,"薄扶林道89號寶翠園5座
BLOCK 5, THE BELCHER'S, NO.89 POK FU LAM ROAD",07/03/2020
221,中西區 Central & Western,"THE MAYFAIR
",08/03/2020
222,中西區 Central & Western,"干諾道西155號高樂花園2座
BLOCK 2, CONNAUGHT GARDEN, NO.155 CONNAUGHT ROAD WEST",08/03/2020
223,中西區 Central & Western,"永多樓
WING TO BUILDING",08/03/2020
224,中西區 Central & Western,"永興樓
WING HING HOUSE",08/03/2020
225,中西區 Central & Western,"生昌大廈
SANG CHEONG BUILDING",08/03/2020
226,中西區 Central & Western,"再發大廈
JOY FAT HOUSE",08/03/2020
227,中西區 Central & Western,"安泰街7號康威花園
HONGWAY GARDEN, NO.7 ON TAI STREET",08/03/2020
228,中西區 Central & Western,"西浦
SOHO 189",08/03/2020
229,中西區 Central & Western,"西祥街2號寶翠閣B座
BLOCK B, BELCHER COURT, NO.2 SAI CHEUNG STREET",08/03/2020
230,中西區 Central & Western,"均益大廈第一期
PHASE I, KWAN YICK BUILDING",08/03/2020
231,中西區 Central & Western,"明發大廈
MING FAT BUILDING",08/03/2020
232,中西區 Central & Western,"東南大廈
TONG NAM MANSION",08/03/2020
233,中西區 Central & Western,"南里8號
NO.8 SOUTH LANE",08/03/2020
234,中西區 Central & Western,"厚福大樓
HAU FOOK BUILDING",08/03/2020
235,中西區 Central & Western,"皇后大道西242-244號
NO.242-244 QUEEN'S ROAD WEST",08/03/2020
236,中西區 Central & Western,"皇后大道西409號怡景花園2座
BLOCK 2, ELEGANT GARDEN, NO.409 QUEEN'S ROAD WEST",08/03/2020
237,中西區 Central & Western,"皇后大道西421號華明中心B座
BLOCK B, WAH MING CENTRE, NO.421 QUEEN'S ROAD WEST",08/03/2020
238,中西區 Central & Western,"皇后街1號帝后華庭2座
BLOCK 2, QUEEN'S TERRACE, NO.1 QUEEN STREET",08/03/2020
239,中西區 Central & Western,"海景大廈
SEA VIEW MANSION",08/03/2020
240,中西區 Central & Western,"高街17號
NO.17 HIGH STREET",08/03/2020
241,中西區 Central & Western,"麥當勞道1號
1 MACDONNELL ROAD",08/03/2020
242,中西區 Central & Western,"普頓臺
PRINCETON TOWER",08/03/2020
243,中西區 Central & Western,"景賜大廈
KING'S BUILDING",08/03/2020
244,中西區 Central & Western,"新街市街8號康威花園A座
BLOCK A, HONGWAY GARDEN, NO.8 NEW MARKET STREET",08/03/2020
245,中西區 Central & Western,"業昌大廈
YIP CHEUNG BUILDING",08/03/2020
246,中西區 Central & Western,"豪華大廈C座
BLOCK C, HOOVER MANSION",08/03/2020
247,中西區 Central & Western,"德東樓
TAK TUNG HOUSE",08/03/2020
248,中西區 Central & Western,"德輔道西402-404號創業中心A座
BLOCK A, CHONG YIP CENTRE, NO.402-404 DES VOEUX ROAD WEST",08/03/2020
249,中西區 Central & Western,"德輔道西432號均益大廈第一期
PHASE I, KWAN YICK BUILDING, NO.432 DES VOEUX ROAD WEST",08/03/2020
250,中西區 Central & Western,"璈珀
",08/03/2020
251,中西區 Central & Western,"輝煌豪園
PALATIAL CREST",08/03/2020
252,中西區 Central & Western,"適安大廈
SIK ON HOUSE",08/03/2020
253,中西區 Central & Western,"賴恩樓
LAI YAN LAU",08/03/2020
254,中西區 Central & Western,"薄扶林道101號學士臺1座
BLOCK 1, ACADEMIC TERRACE, NO.101 POK FU LAM ROAD",08/03/2020
255,中西區 Central & Western,"瀚然
AREZZO",08/03/2020
256,中西區 Central & Western,"中源中心B座
BLOCK B, MIDLAND CENTRE",09/03/2020
257,中西區 Central & Western,"正德大廈
CHING TAK BUILDING",09/03/2020
258,中西區 Central & Western,"永祥大廈
WING CHEUNG BUILDING",09/03/2020
259,中西區 Central & Western,"安景閣
FAIRVIEW COURT",09/03/2020
260,中西區 Central & Western,"西環新樓
SAI WAN NEW APARTMENTS",09/03/2020
261,中西區 Central & Western,"昌寧大廈
CHEUNG LING MANSION",09/03/2020
262,中西區 Central & Western,"恆柏園A座
BLOCK A, PARK VIEW COURT",09/03/2020
263,中西區 Central & Western,"皇后大道西423-425號創業中心C座
BLOCK C, CHONG YIP CENTRE, NO.423-425 QUEEN'S ROAD WEST",09/03/2020
264,中西區 Central & Western,"盈基花園太白閣
TAI PAK COURT , YING GA GARDEN",09/03/2020
265,中西區 Central & Western,"香港大學聚賢堂
GRADUATE HOUSE, THE UNIVERSITY OF HONG KONG",09/03/2020
266,中西區 Central & Western,"堅尼地城新海旁38號泓都1座
BLOCK 1, THE MERTON, NO.38 NEW PRAYA KENNEDY TOWN",09/03/2020
267,中西區 Central & Western,"得富大樓
DES VOEUX ROAD WEST BUILDING",09/03/2020
268,中西區 Central & Western,"御花園I座
BLOCK I, REGENT ON THE PARK",09/03/2020
269,中西區 Central & Western,"新街市街8號康威花園B座
BLOCK B, HONGWAY GARDEN, NO.8 NEW MARKET STREET",09/03/2020
270,中西區 Central & Western,"萬林閣
MANIFOLD COURT",09/03/2020
271,中西區 Central & Western,"肇苑
WOODLAND GARDEN",09/03/2020
272,中西區 Central & Western,"德輔道西206號
NO.206 DES VOEUX ROAD WEST",09/03/2020
273,中西區 Central & Western,"龍華街20號觀龍樓C座
BLOCK C, KWUN LUNG LAU, NO.20 LUNG WAH STREET",09/03/2020
274,中西區 Central & Western,"觀龍樓B座
BLOCK B, KWUN LUNG LAU",09/03/2020
275,中西區 Central & Western,"文景大廈
MAN KING BUILDING",10/03/2020
276,中西區 Central & Western,"永華大廈
WING WAH MANSION",10/03/2020
277,中西區 Central & Western,"米行大廈
RICE MERCHANTS BUILDING",10/03/2020
278,中西區 Central & Western,"利基閣
TOPWORTH COURT",10/03/2020
279,中西區 Central & Western,"利豐大廈
LEE FUNG BUILDING",10/03/2020
280,中西區 Central & Western,"君德閣
CONDUIT TOWER",10/03/2020
281,中西區 Central & Western,"佳景閣
JADEVIEW COURT",10/03/2020
282,中西區 Central & Western,"卑路乍街13號珍珠閣
PEARL COURT, NO.13 BELCHER'S STREET",10/03/2020
283,中西區 Central & Western,"卑路乍街5號南雄大廈B座
BLOCK B, NAMHUNG MANSION, NO.5 BELCHER'S STREET",10/03/2020
284,中西區 Central & Western,"東祥大廈
TUNG CHEUNG BUILDING",10/03/2020
285,中西區 Central & Western,"金陵大廈
KAM LING COURT",10/03/2020
286,中西區 Central & Western,"金融街8號
NO.8 FINANCE STREET",10/03/2020
287,中西區 Central & Western,"金鐘道88號
NO.88 QUEENSWAY",10/03/2020
288,中西區 Central & Western,"恒昌泰大廈
HANG CHEONG TAI BUILDING",10/03/2020
289,中西區 Central & Western,"皇后大道西297號
NO.297 QUEEN'S ROAD WEST",10/03/2020
290,中西區 Central & Western,"皇后大道西338-342號
338-342 QUEEN'S ROAD WEST",10/03/2020
291,中西區 Central & Western,"皇后大道西70號
NO.70 QUEEN'S ROAD WEST",10/03/2020
